사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차
Nov-23,경원선,1016,외대앞,403,12,"5,045","4,710","8,813","10,390","20,576","6,065","25,905","30,798","15,978","13,927","12,847","19,833","16,479","18,528","17,418","17,851","17,099","15,258","19,967","17,733","21,069","14,747","30,242","17,800","33,262","21,717","21,616","27,185","14,252","21,053","12,757","14,000","12,454","14,223","9,773","14,488","5,274","11,080",149,"2,095",0,0,0,0,0,0
Nov-23,경원선,1017,신이문,"1,537",4,"8,762","1,908","14,597","4,822","36,858","4,616","42,142","8,606","22,894","5,297","15,311","5,905","13,909","7,306","14,023","8,929","12,998","10,006","10,817","10,654","10,374","14,581","12,571","18,767","11,068","22,610","9,377","31,891","5,548","24,678","3,549","15,824","2,524","13,811","2,032","12,971",889,"8,215",63,"1,490",0,0,0,0,0,0
Nov-23,경원선,1018,석계,"1,342",11,"6,254","1,782","11,507","4,103","24,448","5,340","27,426","9,507","17,918","7,552","14,489","7,703","13,812","9,124","13,970","9,724","13,714","11,360","12,339","12,614","12,139","16,394","12,939","21,782","12,820","26,329","11,177","37,056","8,256","26,167","6,486","17,072","6,118","15,373","5,031","12,431","2,414","8,124",134,"1,619",0,0,0,0,0,0
Nov-23,경원선,1019,광운대,"2,357",21,"6,900","1,183","14,223","2,678","32,776","6,229","30,386","22,357","16,566","11,949","12,603","11,752","13,013","15,926","14,522","12,116","14,389","13,641","14,789","12,796","14,942","12,349","18,404","15,993","18,487","18,939","14,086","27,346","7,779","21,521","6,896","13,332","6,508","12,082","5,390","10,216","2,708","9,602",211,"4,244",0,0,0,0,0,0
Nov-23,경원선,1020,월계,910,14,"5,167","1,144","10,422","2,741","27,095","6,992","25,400","16,026","15,810","16,199","11,752","8,169","12,083","6,601","14,442","9,152","14,023","12,584","11,435","9,206","12,716","11,056","17,883","14,183","15,869","16,515","10,353","23,915","6,006","18,780","4,287","9,958","3,898","9,468","3,332","8,447","1,025","6,102",104,"1,194",0,0,0,0,0,0
Nov-23,경원선,1021,녹천,"1,288",14,"4,426",730,"8,130","1,417","22,216","4,521","20,727","5,481","11,135","2,925","7,845","3,294","6,953","2,983","8,284","4,614","6,447","4,596","5,502","5,222","5,151","6,140","7,059","7,988","5,924","10,643","4,307","15,114","2,888","12,496","1,964","7,350","1,727","6,826","1,393","5,721",421,"3,802",22,984,0,0,0,0,0,0
Nov-23,경원선,1022,창동,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Nov-23,경원선,1901,방학,809,12,"12,639","1,562","15,797","5,746","36,070","9,661","32,636","21,153","21,427","12,275","17,106","10,864","16,832","10,171","18,258","13,169","16,150","13,413","14,456","15,827","15,362","18,374","16,103","22,793","16,888","26,056","17,152","31,044","9,545","27,964","6,993","15,098","6,106","13,000","4,269","11,818","1,744","6,910",204,"2,559",0,0,0,0,0,0
Nov-23,경원선,1902,도봉,328,25,"7,242","1,234","10,149","3,036","20,955","3,912","18,772","10,894","13,415","8,292","11,011","7,331","10,584","6,470","9,920","8,556","9,765","8,552","9,670","9,307","9,565","10,324","9,138","12,828","10,505","14,817","9,949","16,641","4,186","15,542","2,881","8,759","2,286","7,341","1,818","7,036",724,"4,087",96,"1,439",0,0,0,0,0,0
Nov-23,경원선,1903,도봉산,364,14,"6,302",916,"9,941","2,267","22,006","3,944","21,845","7,102","14,816","11,429","12,403","13,455","12,211","12,821","14,384","13,455","16,969","10,868","19,322","9,756","20,713","9,645","19,527","9,645","15,854","9,296","12,204","9,816","6,902","8,340","3,835","5,136","2,897","4,531","2,058","4,568",919,"2,835",142,"1,027",0,0,0,0,0,0
Nov-23,경원선,1904,망월사,575,5,"7,691","1,101","12,327","3,336","28,992","5,494","27,311","23,027","18,155","15,879","14,510","9,613","15,400","17,956","14,656","14,309","15,975","12,527","16,994","13,881","14,432","13,516","17,730","16,606","20,918","20,690","12,398","25,657","7,184","23,673","5,419","14,113","4,678","11,681","3,974","10,905","1,702","7,205",324,"2,604",0,0,0,0,0,0
Nov-23,경원선,1905,회룡,"1,663",11,"15,783","2,168","29,339","5,360","60,947","9,333","52,242","13,624","31,877","10,985","26,287","10,594","24,100","13,707","22,658","15,519","19,942","16,776","16,695","18,867","16,090","23,045","15,845","29,452","15,224","37,106","12,188","46,042","7,381","44,878","5,544","25,607","4,768","21,286","3,804","17,977","1,546","10,913",276,"4,049",0,0,0,0,0,0
Nov-23,경원선,1906,의정부,"2,980",20,"10,587","2,535","29,035","8,062","51,897","14,252","49,311","36,196","29,695","35,861","24,275","25,311","27,123","29,750","30,654","31,958","29,710","34,649","31,531","33,108","35,562","30,987","38,121","38,525","42,000","45,885","42,055","58,247","24,747","51,997","24,382","31,523","16,817","26,014","14,330","21,117","6,719","15,279",728,"7,753",0,0,0,0,0,0
Nov-23,경원선,1907,가능,557,14,"8,232","1,726","11,826","4,283","24,978","7,695","23,001","14,014","13,031","7,940","12,288","5,685","11,079","7,114","11,104","7,146","9,777","8,442","8,625","7,707","9,293","9,878","11,304","12,731","12,533","16,308","9,042","19,761","5,549","19,343","4,256","12,093","3,938","9,679","2,546","7,837","1,059","5,043",92,"2,031",0,0,0,0,0,0
Nov-23,경원선,1908,녹양,341,3,"5,439",846,"8,546","2,181","17,696","4,876","15,764","8,962","9,044","5,231","8,089","3,756","7,685","5,059","7,728","4,823","6,926","5,501","6,197","5,442","6,718","6,752","7,026","8,338","8,053","11,557","8,125","14,263","3,865","12,949","2,686","8,287","2,405","6,730","1,562","6,201",634,"3,920",52,"1,448",0,0,0,0,0,0
Nov-23,경원선,1909,양주,"2,003",5,"5,736","1,395","11,418","5,743","31,787","10,562","25,235","11,367","18,245","8,613","15,030","6,778","13,755","7,479","13,004","8,797","12,955","9,051","10,336","9,164","10,998","12,218","12,277","14,342","14,185","19,965","13,755","22,601","6,332","22,196","3,741","14,346","2,869","12,044","1,891","10,176",672,"6,711",39,"2,625",0,0,0,0,0,0
Nov-23,경원선,1910,덕계,23,0,"5,326",815,"15,368","4,661","23,992","4,542","22,567","7,471","11,101","4,506","8,183","2,820","7,292","3,321","6,791","4,171","6,262","4,577","5,234","4,593","6,284","6,361","8,518","8,038","6,812","13,670","6,533","16,115","3,220","17,137","2,385","9,876","1,482","8,050","1,383","6,507",514,"4,634",35,"1,351",0,0,0,0,0,0
Nov-23,경원선,1911,덕정,1,0,"4,047","1,711","9,794","6,870","19,796","9,021","20,786","19,454","12,356","13,609","9,346","7,158","9,506","6,875","10,509","8,811","12,294","8,322","9,105","6,872","12,090","8,421","15,063","9,633","15,207","13,794","14,812","14,169","5,270","16,133","3,604","9,177","3,040","8,119","2,050","7,033","1,287","4,680",194,"1,208",0,0,0,0,0,0
Nov-23,경원선,1912,지행,89,3,"4,962","1,093","10,827","2,531","22,139","6,497","23,225","14,272","15,778","6,917","11,703","5,682","11,628","6,888","10,367","7,422","10,730","10,231","9,198","9,286","9,245","11,821","11,184","14,183","11,209","19,391","12,173","19,331","7,078","20,120","5,776","13,943","4,711","10,229","3,497","8,583","1,962","7,618",134,"2,399",0,0,0,0,0,0
Nov-23,경원선,1913,동두천중앙,21,1,"2,758",672,"5,110","2,392","8,489","4,235","9,008","10,122","6,212","4,754","5,953","3,707","5,401","5,044","5,870","4,105","5,517","5,083","5,073","4,600","5,659","5,331","5,894","5,440","6,020","6,587","6,840","6,411","2,428","6,129","1,749","4,526","1,398","3,006",797,"2,772",370,"2,860",25,748,0,0,0,0,0,0
Nov-23,경원선,1914,보산,33,0,"1,293",508,"1,977","1,028","4,071","2,460","3,907","2,999","3,266","1,770","2,855","1,557","2,835","1,670","2,730","1,739","2,827","2,194","2,794","2,032","2,835","2,579","3,979","2,872","4,778","3,802","3,056","4,062","1,656","4,381","1,170","3,234","1,389","2,192",463,"1,701",242,"1,472",2,405,0,0,0,0,0,0
Nov-23,경원선,1915,동두천,52,1,"1,076",677,"2,940","2,929","5,433","6,661","6,744","7,510","5,277","6,725","5,107","5,115","4,088","4,060","3,811","2,952","4,909","4,287","4,352","3,325","6,584","4,542","6,499","4,160","5,980","4,535","4,950","5,349","1,998","4,395","1,158","3,486",609,"2,839",854,"2,215",563,"2,016",5,614,0,0,0,0,0,0
Nov-23,경원선,1916,소요산,99,0,700,390,"1,030","1,236","2,917","2,054","4,812","2,958","4,934","3,890","3,856","7,597","4,120","9,265","5,650","10,000","7,767","7,254","11,071","5,154","12,199","4,585","9,695","3,786","6,228","3,749","3,329","2,600","1,399","2,305",879,"1,729",516,898,181,642,130,880,1,548,0,0,0,0,0,0
Nov-23,안산선,1751,산본,568,3,"9,590","1,734","24,585","6,308","57,910","15,701","56,550","30,680","29,674","24,549","23,882","19,732","22,918","19,628","26,132","24,300","23,604","26,155","23,245","24,689","25,955","27,655","28,205","34,331","28,007","43,313","31,341","69,687","19,316","53,626","16,774","31,185","16,104","24,351","12,502","20,739","5,137","12,944",635,"4,395",1,0,0,0,0,0
Nov-23,안산선,1752,대야미,7,3,"2,902",885,"8,651","3,043","18,906","5,288","21,519","8,706","11,834","4,149","8,478","4,069","7,319","4,790","7,637","5,019","7,294","5,450","6,796","5,813","7,373","8,100","7,795","9,532","8,749","10,606","9,870","16,711","5,412","12,238","3,751","8,880","2,402","7,134","1,556","7,141",880,"4,365",132,"1,251",0,0,0,0,0,0
Nov-23,안산선,1753,반월,14,4,"3,570",917,"8,417","2,635","18,019","4,376","17,099","8,153","10,326","3,502","7,816","3,533","6,462","4,268","7,200","4,667","6,688","4,952","5,665","5,661","5,433","7,182","7,050","9,693","7,335","10,946","7,647","16,036","3,474","11,622","2,766","9,234","1,777","6,664","1,224","6,495",528,"3,699",150,998,0,0,0,0,0,0
Nov-23,안산선,1754,상록수,490,26,"14,651","2,636","31,468","8,530","68,883","13,401","64,019","21,659","35,379","19,325","25,861","16,663","22,756","14,242","23,634","14,654","22,528","17,144","19,161","18,971","20,943","22,055","25,500","29,373","28,279","43,273","23,961","65,677","14,575","53,075","11,677","36,269","9,902","31,635","6,819","25,743","2,481","17,287",401,"4,947",0,0,0,0,0,0
Nov-23,안산선,1755,한대앞,147,5,"8,669","1,056","18,921","4,170","33,277","9,080","28,112","26,532","19,442","18,443","15,363","17,190","14,944","10,098","16,423","13,381","15,594","12,726","15,704","12,754","16,262","14,136","20,747","19,000","22,971","25,693","19,989","35,825","11,157","26,439","9,075","18,322","8,880","15,637","6,743","13,998","2,730","9,138",269,"2,647",0,0,0,0,0,0
Nov-23,안산선,1756,중앙,308,16,"10,677","1,319","32,437","10,754","61,461","18,306","52,012","39,542","30,185","32,143","24,858","21,829","26,120","20,595","29,304","24,347","26,870","28,534","25,580","27,914","28,178","30,523","34,719","36,323","39,179","52,216","39,212","74,130","25,599","57,901","24,362","36,837","24,867","30,080","20,945","24,410","9,022","18,454",942,"6,165",0,0,0,0,0,0
Nov-23,안산선,1757,고잔,227,5,"5,645","1,029","17,134","5,220","31,298","13,372","25,718","28,269","16,416","16,525","13,848","11,829","13,864","10,819","13,561","11,177","12,375","13,161","13,411","12,376","15,659","11,955","17,253","13,428","24,114","19,790","22,559","25,983","8,737","21,465","7,165","12,722","6,486","11,265","4,828","9,596","2,206","8,137",190,"3,122",0,0,0,0,0,0
Nov-23,안산선,1758,초지,340,1,"4,594",384,"12,502","4,334","24,181","9,496","19,448","12,207","10,947","7,356","8,034","4,785","7,347","4,581","8,535","5,153","6,668","5,629","5,760","5,839","6,352","6,835","7,721","8,508","10,262","13,369","10,697","18,854","5,560","16,350","3,925","10,725","3,717","9,455","2,016","7,881",729,"6,210",82,"2,252",0,0,0,0,0,0
Nov-23,안산선,1759,안산,"1,690",21,"11,003","1,739","13,494","16,561","22,881","42,210","24,412","33,713","20,156","16,216","16,651","13,327","15,720","14,621","17,327","15,168","17,651","15,291","18,338","16,245","19,312","17,353","24,755","19,076","44,230","26,155","46,703","27,404","21,135","21,594","17,375","15,964","10,390","13,093","4,407","9,876","1,386","6,534",113,"2,572",0,0,0,0,0,0
Nov-23,안산선,1760,신길온천,57,0,"2,683",151,"4,469","2,135","8,281","3,848","6,827","3,202","4,275","1,630","3,286","1,443","2,692","1,636","2,875","1,963","2,555","1,862","2,598","2,347","2,747","2,768","3,332","3,275","4,725","5,252","4,116","6,688","1,907","5,231","1,183","3,795",791,"2,961",477,"2,521",187,"1,849",15,646,0,0,0,0,0,0
Nov-23,안산선,1761,정왕,378,3,"8,204","1,063","11,689","13,604","22,101","26,366","19,746","35,282","14,655","29,546","12,730","16,654","12,977","13,314","14,939","14,151","15,267","14,534","14,024","13,741","19,586","13,439","26,218","13,535","34,570","20,439","35,960","24,323","16,590","18,159","12,933","14,230","9,456","11,866","5,149","10,007","1,849","7,338",89,"2,122",0,0,0,0,0,0
Nov-23,안산선,1762,오이도,256,3,"6,579",472,"15,717","6,754","34,354","12,683","27,588","13,201","17,218","7,677","12,983","7,640","11,788","9,109","11,900","10,580","10,784","10,663","10,286","11,725","11,866","13,830","14,569","16,841","17,977","21,752","16,897","29,213","8,699","24,273","7,319","15,468","5,945","12,415","4,093","10,978","1,399","7,892",15,"3,477",0,31,0,0,0,0
Nov-23,안산선,1763,수리산,23,2,"3,890",575,"9,532","2,013","18,964","4,601","18,910","7,365","10,365","3,681","7,614","3,790","7,115","3,251","6,263","3,562","5,858","3,777","4,658","3,980","5,678","5,698","5,222","6,881","5,296","8,457","5,220","13,206","2,682","9,958","1,893","7,058","1,356","5,356",926,"5,179",431,"2,913",72,853,0,0,0,0,0,0
Nov-23,과천선,1450,선바위,3,0,845,"1,161","6,106","10,286","17,488","21,158","19,838","30,140","15,218","17,178","11,344","8,493","10,107","7,965","11,182","8,218","11,242","8,715","11,509","7,704","12,648","8,599","18,112","10,682","28,114","12,408","33,708","15,944","14,375","12,335","9,400","8,788","7,072","8,090","3,861","7,433","1,307","4,602",108,828,0,0,0,0,0,0
Nov-23,과천선,1451,경마공원,3,0,294,485,"1,221","2,815","2,424","4,035","2,753","12,395","2,513","28,833","2,466","35,183","3,005","19,280","4,024","17,375","4,982","15,313","7,173","9,992","12,011","5,672","20,489","3,820","32,558","2,522","59,334","2,615","7,634","2,013","1,948","1,227",729,"1,113",356,948,149,567,30,146,0,0,0,0,0,0
Nov-23,과천선,1452,대공원,4,0,101,372,353,"3,816",775,"5,006","1,148","12,981","1,587","24,043","1,945","22,869","3,967","11,978","10,613","9,975","9,517","9,888","11,985","8,173","15,662","4,683","18,727","3,085","17,283","1,947","11,203","1,484","5,758",895,"3,964",480,"2,322",427,734,388,183,227,15,64,0,0,0,0,0,0
Nov-23,과천선,1453,과천,8,2,"2,840",400,"11,107","2,093","29,755","4,927","27,172","9,621","17,666","5,372","12,804","4,888","11,198","4,816","11,310","6,210","10,751","6,700","9,167","8,134","9,833","10,022","10,569","12,374","9,999","16,226","8,627","23,823","4,493","19,308","3,422","11,876","2,133","12,339","1,614","11,638",575,"6,788",72,"1,267",0,0,0,0,0,0
Nov-23,과천선,1454,정부과천청사,9,1,"2,078","1,064","8,119","15,020","24,293","29,994","21,969","83,339","15,490","21,377","12,181","11,650","12,860","10,913","14,272","12,158","14,992","12,597","15,002","12,578","17,206","12,782","26,851","15,004","38,168","19,640","58,147","25,836","15,600","20,747","13,032","11,751","13,455","11,811","7,530","9,897","2,209","5,560",188,"1,185",0,0,0,0,0,0
Nov-23,과천선,1455,인덕원,77,3,"8,704","4,791","30,503","18,834","84,991","43,620","73,874","107,336","47,120","42,405","35,573","22,492","31,577","20,960","33,740","23,219","32,288","26,631","28,967","25,945","33,200","30,396","44,530","38,758","63,787","54,851","85,240","87,916","32,106","68,909","25,267","39,660","24,248","36,242","15,855","34,533","6,057","21,200",698,"5,884",0,0,0,0,0,0
Nov-23,과천선,1456,평촌,68,0,"4,784","3,739","22,419","12,449","65,499","36,668","51,252","90,977","28,942","32,566","20,950","16,347","20,584","14,539","21,016","15,007","19,182","20,026","19,118","17,075","23,654","18,329","29,418","23,950","49,294","32,425","66,549","50,520","24,505","42,503","19,060","23,578","17,025","20,832","12,409","17,927","4,353","10,382",428,"3,431",0,0,0,0,0,0
Nov-23,과천선,1457,범계,127,4,"9,124","3,896","36,686","14,700","99,556","24,786","81,887","61,883","45,877","45,188","35,234","31,329","33,684","29,629","37,909","31,238","36,303","38,779","35,149","36,207","40,063","41,251","46,569","50,343","54,378","69,063","60,536","104,139","36,861","80,531","38,891","40,510","29,992","36,965","25,762","31,192","10,567","18,286",899,"5,747",0,1,0,0,0,0
Nov-23,분당선,1023,선릉,49,1,"1,194","1,733","2,506","11,601","5,794","47,273","7,879","141,259","7,018","100,674","7,826","44,832","9,807","26,882","12,081","23,344","13,187","25,068","15,812","20,291","20,219","17,126","29,414","19,307","54,476","24,211","82,181","27,419","36,170","15,535","22,731","7,854","21,207","6,700","17,505","5,843","5,119","3,426",258,661,0,0,0,0,0,0
Nov-23,분당선,1024,한티,31,1,"2,618","1,581","8,447","9,906","24,099","28,555","31,767","51,189","20,927","43,181","16,734","28,908","18,376","23,046","22,214","27,747","23,129","33,780","23,490","25,915","27,442","28,340","34,323","34,587","47,548","44,885","49,808","42,638","30,825","27,877","32,480","15,794","25,330","14,596","30,526","12,471","4,502","6,396",231,410,0,0,0,0,0,0
Nov-23,분당선,1025,도곡,122,3,"1,551","1,368","4,246","8,339","11,341","17,322","16,384","27,105","12,746","20,611","10,707","9,574","10,981","9,646","11,452","9,460","12,421","10,464","12,849","10,645","15,869","11,194","19,310","12,357","24,451","13,915","25,411","16,325","12,555","13,191","8,697","8,485","6,780","7,551","5,018","6,670","1,294","3,958",49,305,1,1,0,0,0,0
Nov-23,분당선,1026,구룡,3,2,598,"1,371","1,680","12,767","4,646","11,334","6,584","8,428","5,188","4,001","4,008","2,791","3,848","1,988","4,093","2,543","3,603","2,912","3,956","3,028","6,284","3,444","15,276","3,529","9,412","4,311","5,560","5,099","3,476","4,039","2,043","2,673","3,049","2,647",886,"2,501",191,"1,628",8,63,0,0,0,0,0,0
Nov-23,분당선,1027,개포동,3,0,"1,014",580,"4,490","3,152","14,267","6,414","16,393","10,454","10,151","8,783","7,729","7,093","7,088","5,919","8,305","6,730","7,368","8,324","7,318","7,861","8,342","8,501","10,472","9,325","10,599","12,045","9,826","15,541","6,113","12,539","5,223","7,345","5,089","6,983","4,379","6,747","1,531","3,871",57,154,0,0,0,0,0,0
